"행정구역","2025년07월_전체","2025년07월_남자","2025년07월_여자","2025년07월_65세이상전체","2025년07월_65세이상남자","2025년07월_65세이상여자"
"경상북도 영주시 이산면(4721031000)","2,145","1,095","1,050","1,006","470","536"
"경상북도 영주시 평은면(4721032000)","1,365","701","664","761","350","411"
"경상북도 영주시 문수면(4721033000)","1,823","949","874","918","420","498"
"경상북도 영주시 장수면(4721034000)","1,995","1,017","978","1,025","461","564"
"경상북도 영주시 안정면(4721035000)","2,740","1,376","1,364","1,476","646","830"
"경상북도 영주시 봉현면(4721036000)","2,504","1,281","1,223","1,199","569","630"
"경상북도 영주시 순흥면(4721037000)","1,859","946","913","1,010","469","541"
"경상북도 영주시 단산면(4721038000)","1,693","832","861","932","408","524"
"경상북도 영주시 부석면(4721039000)","2,760","1,391","1,369","1,532","684","848"
"경상북도 영주시 상망동(4721051000)","6,966","3,471","3,495","2,034","895","1,139"
"경상북도 영주시 하망동(4721052500)","5,724","2,778","2,946","1,817","719","1,098"
"경상북도 영주시 영주1동(4721055000)","3,457","1,694","1,763","1,438","587","851"
"경상북도 영주시 영주2동(4721056000)","4,449","2,102","2,347","1,892","789","1,103"
"경상북도 영주시 휴천1동(4721059000)","6,078","2,995","3,083","1,482","626","856"
"경상북도 영주시 휴천2동(4721060000)","9,678","4,742","4,936","3,114","1,317","1,797"
"경상북도 영주시 휴천3동(4721061000)","7,063","3,466","3,597","2,196","945","1,251"
"경상북도 영주시 가흥1동(4721062000)","15,192","7,672","7,520","2,079","848","1,231"
"경상북도 영주시 가흥2동(4721063000)","10,127","4,962","5,165","2,167","907","1,260"
"경상북도 영천시 (4723000000)","96,420","49,365","47,055","33,554","15,014","18,540"
"경상북도 영천시 금호읍(4723025000)","10,128","5,386","4,742","4,090","1,877","2,213"
"경상북도 영천시 청통면(4723031000)","3,833","2,032","1,801","1,828","843","985"
"경상북도 영천시 신녕면(4723032000)","3,526","1,745","1,781","1,781","769","1,012"
"경상북도 영천시 화산면(4723033000)","2,959","1,567","1,392","1,561","711","850"
"경상북도 영천시 화북면(4723034000)","2,187","1,110","1,077","1,115","509","606"
"경상북도 영천시 화남면(4723035000)","3,134","1,667","1,467","1,569","734","835"
"경상북도 영천시 자양면(4723036000)","1,267","664","603","622","296","326"
"경상북도 영천시 임고면(4723037000)","4,025","2,081","1,944","2,093","957","1,136"
"경상북도 영천시 고경면(4723038000)","5,483","2,973","2,510","2,316","1,100","1,216"
"경상북도 영천시 북안면(4723039000)","4,191","2,233","1,958","2,176","1,027","1,149"
"경상북도 영천시 대창면(4723040000)","2,935","1,566","1,369","1,448","679","769"
"경상북도 영천시 동부동(4723051000)","26,170","12,891","13,279","5,690","2,318","3,372"
"경상북도 영천시 중앙동(4723052000)","8,750","4,430","4,320","2,151","953","1,198"
"경상북도 영천시 서부동(4723053500)","4,281","2,173","2,108","1,687","743","944"
"경상북도 영천시 완산동(4723054000)","9,822","4,796","5,026","2,101","899","1,202"
"경상북도 영천시 남부동(4723055500)","3,729","2,051","1,678","1,326","599","727"
"경상북도 상주시 (4725000000)","90,799","44,929","45,870","34,151","14,558","19,593"
"경상북도 상주시 함창읍(4725025000)","5,983","2,917","3,066","2,558","1,063","1,495"
"경상북도 상주시 중동면(4725031000)","1,278","638","640","690","283","407"
"경상북도 상주시 사벌국면(4725032500)","3,606","1,816","1,790","1,847","761","1,086"
"경상북도 상주시 낙동면(4725033000)","2,782","1,372","1,410","1,465","621","844"
"경상북도 상주시 낙동면동부출장소(4725033500)","907","444","463","463","193","270"
"경상북도 상주시 청리면(4725034000)","2,365","1,131","1,234","1,280","526","754"
"경상북도 상주시 공성면(4725035000)","3,757","1,886","1,871","1,962","852","1,110"
"경상북도 상주시 외남면(4725036000)","1,487","761","726","787","338","449"
"경상북도 상주시 내서면(4725037000)","1,752","910","842","926","439","487"
"경상북도 상주시 모동면(4725038000)","2,465","1,261","1,204","1,094","498","596"
"경상북도 상주시 모서면(4725039000)","1,588","808","780","781","337","444"
"경상북도 상주시 모서면서부출장소(4725039500)","701","345","356","336","152","184"
"경상북도 상주시 화동면(4725040000)","1,826","930","896","867","392","475"
"경상북도 상주시 화서면(4725041000)","2,724","1,347","1,377","1,155","505","650"
"경상북도 상주시 화북면(4725042000)","1,112","562","550","515","248","267"
"경상북도 상주시 화북면서부출장소(4725042600)","309","166","143","179","85","94"
"경상북도 상주시 외서면(4725043000)","2,475","1,188","1,287","1,245","519","726"
"경상북도 상주시 은척면(4725044000)","1,086","522","564","657","278","379"
"경상북도 상주시 은척면북부출장소(4725044500)","349","182","167","194","86","108"
"경상북도 상주시 공검면(4725045000)","1,961","956","1,005","1,111","467","644"
"경상북도 상주시 이안면(4725046000)","1,910","942","968","1,047","445","602"
"경상북도 상주시 화남면(4725047000)","775","387","388","380","168","212"
"경상북도 상주시 남원동(4725052000)","10,942","5,420","5,522","2,966","1,258","1,708"
"경상북도 상주시 북문동(4725053000)","9,155","4,596","4,559","2,223","977","1,246"
"경상북도 상주시 계림동(4725054000)","8,761","4,215","4,546","2,120","837","1,283"
"경상북도 상주시 동문동(4725055000)","7,298","3,533","3,765","2,146","894","1,252"
"경상북도 상주시 동성동(4725056000)","3,208","1,552","1,656","1,210","483","727"
"경상북도 상주시 신흥동(4725057000)","8,237","4,142","4,095","1,947","853","1,094"
"경상북도 문경시 (4728000000)","66,032","32,455","33,577","24,476","10,406","14,070"
"경상북도 문경시 문경읍(4728025000)","5,556","2,641","2,915","2,422","1,008","1,414"
"경상북도 문경시 문경읍갈평출장소(4728025100)","1,047","541","506","497","221","276"
"경상북도 문경시 가은읍(4728025300)","2,969","1,462","1,507","1,538","673","865"
"경상북도 문경시 가은읍북부출장소(4728025400)","848","449","399","407","211","196"
"경상북도 문경시 영순면(4728031000)","2,276","1,204","1,072","1,140","532","608"
"경상북도 문경시 산양면(4728032000)","2,877","1,472","1,405","1,469","657","812"
"경상북도 문경시 호계면(4728033000)","2,221","1,096","1,125","1,047","464","583"
"경상북도 문경시 산북면(4728034000)","2,513","1,272","1,241","1,339","572","767"
"경상북도 문경시 동로면(4728035000)","1,872","977","895","913","442","471"
"경상북도 문경시 마성면(4728036000)","3,237","1,570","1,667","1,684","659","1,025"
"경상북도 문경시 농암면(4728037000)","2,440","1,172","1,268","1,299","545","754"
"경상북도 문경시 점촌1동(4728057000)","5,271","2,552","2,719","1,856","760","1,096"
"경상북도 문경시 점촌2동(4728058000)","6,404","3,050","3,354","2,306","925","1,381"
"경상북도 문경시 점촌3동(4728059000)","8,270","4,048","4,222","2,574","1,057","1,517"
"경상북도 문경시 점촌4동(4728060000)","2,891","1,455","1,436","1,287","541","746"
"경상북도 문경시 점촌5동(4728061000)","15,340","7,494","7,846","2,698","1,139","1,559"
"경상북도 경산시 (4729000000)","265,328","133,318","132,010","56,737","25,030","31,707"
"경상북도 경산시 하양읍(4729025000)","32,793","16,553","16,240","5,995","2,546","3,449"
"경상북도 경산시 진량읍(4729025300)","33,133","17,378","15,755","6,548","2,935","3,613"
"경상북도 경산시 압량읍(4729025600)","21,968","11,723","10,245","3,705","1,695","2,010"
"경상북도 경산시 와촌면(4729031000)","5,118","2,754","2,364","2,229","1,078","1,151"
"경상북도 경산시 자인면(4729033000)","5,064","2,619","2,445","2,257","1,039","1,218"
"경상북도 경산시 용성면(4729034000)","3,177","1,701","1,476","1,658","809","849"
"경상북도 경산시 남산면(4729035000)","3,511","1,811","1,700","1,677","781","896"
"경상북도 경산시 남천면(4729037000)","2,642","1,375","1,267","1,264","577","687"
"경상북도 경산시 중방동(4729051000)","10,762","5,212","5,550","2,531","1,136","1,395"
"경상북도 경산시 중앙동(4729052000)","5,639","2,792","2,847","1,743","719","1,024"
"경상북도 경산시 남부동(4729053000)","18,321","8,948","9,373","4,124","1,726","2,398"
"경상북도 경산시 서부1동(4729054100)","29,968","14,122","15,846","6,662","2,814","3,848"
"경상북도 경산시 서부2동(4729054200)","41,606","19,842","21,764","7,062","3,054","4,008"
"경상북도 경산시 북부동(4729055000)","16,252","8,736","7,516","2,695","1,289","1,406"
"경상북도 경산시 동부동(4729056000)","35,374","17,752","17,622","6,587","2,832","3,755"
"경상북도 의성군 (4773000000)","48,239","24,149","24,090","23,428","10,237","13,191"
"경상북도 의성군 의성읍(4773025000)","12,157","6,064","6,093","4,322","1,840","2,482"
"경상북도 의성군 단촌면(4773031000)","1,848","924","924","1,031","445","586"
"경상북도 의성군 점곡면(4773032000)","1,481","757","724","866","378","488"
"경상북도 의성군 옥산면(4773033000)","1,680","850","830","893","398","495"
"경상북도 의성군 사곡면(4773034000)","1,501","744","757","872","375","497"
"경상북도 의성군 춘산면(4773035000)","1,478","767","711","809","400","409"
"경상북도 의성군 가음면(4773036000)","1,420","735","685","786","384","402"
"경상북도 의성군 금성면(4773037000)","4,026","2,027","1,999","2,158","961","1,197"
"경상북도 의성군 봉양면(4773038000)","3,842","1,946","1,896","1,760","748","1,012"
"경상북도 의성군 비안면(4773039000)","2,480","1,239","1,241","1,363","598","765"
"경상북도 의성군 구천면(4773040000)","1,635","831","804","939","429","510"
"경상북도 의성군 단밀면(4773041000)","1,570","784","786","836","357","479"
"경상북도 의성군 단북면(4773042000)","1,639","805","834","900","358","542"
"경상북도 의성군 안계면(4773043000)","4,263","2,056","2,207","1,793","742","1,051"
"경상북도 의성군 다인면(4773044000)","3,541","1,735","1,806","1,965","850","1,115"
"경상북도 의성군 신평면(4773045000)","795","403","392","457","206","251"
"경상북도 의성군 안평면(4773046000)","2,042","1,063","979","1,195","561","634"
"경상북도 의성군 안사면(4773047000)","841","419","422","483","207","276"
"경상북도 청송군 (4775000000)","23,558","11,849","11,709","10,517","4,613","5,904"
"경상북도 청송군 청송읍(4775025000)","4,841","2,396","2,445","1,721","736","985"
"경상북도 청송군 주왕산면(4775031500)","1,769","877","892","908","402","506"
"경상북도 청송군 부남면(4775032000)","2,363","1,158","1,205","1,232","545","687"
"경상북도 청송군 현동면(4775033000)","1,997","1,007","990","889","393","496"
"경상북도 청송군 현서면(4775034000)","2,375","1,206","1,169","1,211","559","652"
"경상북도 청송군 안덕면(4775035000)","2,432","1,236","1,196","1,278","570","708"
"경상북도 청송군 파천면(4775036000)","1,657","842","815","912","407","505"
"경상북도 청송군 진보면(4775037000)","6,124","3,127","2,997","2,366","1,001","1,365"
"경상북도 영양군 (4776000000)","15,214","7,582","7,632","6,650","2,834","3,816"
"경상북도 영양군 영양읍(4776025000)","6,641","3,266","3,375","2,273","934","1,339"
"경상북도 영양군 입암면(4776031000)","1,952","965","987","980","401","579"
"경상북도 영양군 청기면(4776032000)","1,542","783","759","889","388","501"
"경상북도 영양군 일월면(4776033000)","1,625","820","805","814","371","443"
"경상북도 영양군 수비면(4776034000)","1,574","783","791","759","324","435"
"경상북도 영양군 석보면(4776035000)","1,880","965","915","935","416","519"
"경상북도 영덕군 (4777000000)","32,931","15,775","17,156","14,607","5,917","8,690"
"경상북도 영덕군 영덕읍(4777025000)","10,105","4,869","5,236","3,169","1,273","1,896"
"경상북도 영덕군 강구면(4777031000)","5,525","2,624","2,901","2,520","996","1,524"
"경상북도 영덕군 남정면(4777032000)","2,208","1,091","1,117","1,203","505","698"
"경상북도 영덕군 달산면(4777033000)","1,065","507","558","621","245","376"
"경상북도 영덕군 지품면(4777034000)","1,356","683","673","758","335","423"
"경상북도 영덕군 지품면원전출장소(4777034500)","509","250","259","313","132","181"
"경상북도 영덕군 축산면(4777035000)","860","408","452","471","192","279"
"경상북도 영덕군 축산면축산출장소(4777035500)","1,454","673","781","785","315","470"
"경상북도 영덕군 영해면(4777036000)","5,851","2,724","3,127","2,470","971","1,499"
"경상북도 영덕군 병곡면(4777037000)","2,497","1,206","1,291","1,375","545","830"
"경상북도 영덕군 창수면(4777038000)","1,501","740","761","922","408","514"
"경상북도 청도군 (4782000000)","40,287","20,113","20,174","18,279","8,186","10,093"
"경상북도 청도군 화양읍(4782025000)","6,874","3,388","3,486","2,287","1,029","1,258"
"경상북도 청도군 화양읍남성현출장소(4782025100)","1,070","544","526","545","242","303"
"경상북도 청도군 청도읍(4782025300)","9,548","4,705","4,843","3,662","1,561","2,101"
"경상북도 청도군 청도읍유호출장소(4782025400)","1,492","746","746","809","359","450"
"경상북도 청도군 각남면(4782031000)","2,090","1,012","1,078","1,141","498","643"
"경상북도 청도군 풍각면(4782032000)","3,677","1,857","1,820","1,813","816","997"
"경상북도 청도군 각북면(4782033000)","2,293","1,156","1,137","1,188","575","613"
"경상북도 청도군 이서면(4782034000)","4,496","2,220","2,276","2,091","935","1,156"
